"Envi"	"Soci"	"Econ"	"CR_crit"	"arr_cr.dum"	"Clim"	"BDiv"	"CiEc"	"CR_env"	"arr_cr.dum"	"KEdu"	"Comm"	"Part"	"CR_soc"	"arr_cr.dum"	"Qual"	"LVCs"	"Affo"	"CR_eco"	"arr_cr.dum"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.221124785573648	0.318917125544763	0.459958088881589	0.116905900567278	"0"	0.0936160179725506	0.626696470458976	0.279687511568474	0.0739368028079329	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0726631901034372	0.701555341625717	0.225781468270846	0.198789203046113	"0"	0.111111111111111	0.777777777777778	0.111111111111111	0	"1"
0.8	0.1	0.1	0	"1"	0.163227640492185	0.540026054329526	0.296746305178289	1.38343162158045	"0"	0.764112067038517	0.114914442579138	0.120973490382345	0.00227659586413227	"1"	0.490085224619762	0.059212117150027	0.450702658230211	0.00605324580166305	"1"
0.55773070936664	0.151818776798496	0.290450513834864	1.66601861489325	"0"	0.0685946291992736	0.740878766806336	0.19052660399439	0.306595162109174	"0"	0.268368573074418	0.117220771387386	0.614410655538196	0.0633737288563246	"1"	0.484410185385986	0.423171274872469	0.0924185397415448	0.0157712993876109	"1"
0.474230146867552	0.149373136135321	0.376396716997127	0.0462254964473937	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.518995666499538	0.303510347326106	0.177493986174356	0.254120253723513	"0"	0.281387576263472	0.174810784634581	0.543801639101947	1.23195025932965	"0"
0.755392750054176	0.066893588804516	0.177713661141308	0.356380467546003	"0"	0.444444444444444	0.444444444444444	0.111111111111111	0	"1"	0.209920548666028	0.72968856871237	0.0603908826216017	0.263315967363884	"0"	0.0544771255310255	0.188067132972921	0.757455741496054	0.270157676817255	"0"
0.310813666358757	0.493385979847011	0.195800353794232	0.187380669754859	"0"	0.131111685137072	0.20812682691441	0.660761487948518	0.0462254964473944	"1"	0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"	0.229053303670352	0.0754228266217049	0.695523869707943	0.637083250502495	"0"
0.202734654686755	0.741863335703385	0.0554020096098592	0.375594087368191	"0"	0.0561594207714805	0.141512892614672	0.802327686613848	0.18738066975486	"0"	0.643359691684694	0.255317502026782	0.101322806288524	0.187380669754859	"0"	0.209920548666028	0.72968856871237	0.0603908826216017	0.263315967363884	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.166666666666667	0.666666666666667	0.166666666666667	0	"1"	0.444444444444444	0.111111111111111	0.444444444444444	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.735004764066294	0.0820014270420091	0.182993808891697	0.592233626436806	"0"	0.0583383860582927	0.178346747734112	0.763314866207595	0.212891872896601	"0"	0.643359691684694	0.255317502026782	0.101322806288524	0.187380669754859	"0"	0.166233308564659	0.761157702416796	0.0726089890185446	0.275446595473504	"0"
0.484410185385986	0.423171274872469	0.0924185397415448	0.0157712993876109	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.454545454545455	0.454545454545455	0.0909090909090909	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.229047541262426	0.695523237539275	0.0754292211982998	0.0658747887807042	"1"	0.195800353794232	0.310813666358757	0.493385979847011	0.187380669754861	"0"	0.114603468324877	0.552491574755404	0.332904956919719	0.711254767981338	"0"	0.194646385397935	0.712267960047296	0.0930856545547683	0.375594087368193	"0"
0.198581117005139	0.7557632336368	0.0456556493580606	0.330149112720282	"0"	0.296960980633101	0.539614953329118	0.163424066037781	0.316760173259693	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.539614953329118	0.296960980633101	0.163424066037781	0.316760173259694	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.221124785573648	0.459958088881589	0.318917125544763	0.116905900567278	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0836154727083401	0.472111034342798	0.444273492948862	0.00318499833072436	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.444444444444444	0.444444444444444	0.111111111111111	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.2	0.2	0.6	0	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.0974973474789983	0.387947523024441	0.51455512949656	0.0692240032424824	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"
0.476121605013737	0.0716036968923828	0.45227469809388	0.00227659586413419	"1"	0.163424066037781	0.296960980633101	0.539614953329118	0.316760173259694	"0"	0.0716036968923828	0.476121605013737	0.45227469809388	0.00227659586413074	"1"	0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"
0.539614953329118	0.296960980633101	0.163424066037781	0.316760173259694	"0"	0.0647311831320486	0.736013805907975	0.199255010959976	0.206869630843707	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0603902834308924	0.729687324825845	0.209922391743263	0.439973081302185	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.195780025125957	0.493403585228071	0.310816389645971	0.790252036880861	"0"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"	0.193176513373579	0.0766621402192048	0.730161346407216	0.187380669754855	"0"
0.0683449945438749	0.759436387819483	0.172218617636642	0.187380669754858	"0"	0.0526315789473684	0.473684210526316	0.473684210526316	0	"1"	0.323385949712247	0.587631005879098	0.0889830444086542	0.2212676626937	"0"	0.0703830370896463	0.186705426019483	0.742911536890871	0.147475072046875	"0"
0.701489088558554	0.239906144726942	0.0586047667145038	0.254120253723509	"0"	0.405387548095124	0.480640085181388	0.113972366723488	0.0250549713779633	"1"	0.0726631901034372	0.701555341625717	0.225781468270846	0.198789203046113	"0"	0.0683449945438749	0.759436387819483	0.172218617636642	0.187380669754858	"0"
