"Envi"	"Soci"	"Econ"	"CR_crit"	"arr_cr.dum"	"Clim"	"BDiv"	"CiEc"	"CR_env"	"arr_cr.dum"	"KEdu"	"Comm"	"Part"	"CR_soc"	"arr_cr.dum"	"Qual"	"LVCs"	"Affo"	"CR_eco"	"arr_cr.dum"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0769230769230769	0.461538461538462	0.461538461538462	3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.458262828708561	0.479121081652719	0.0626160896387206	0.00170819701345907	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.461538461538462	0.0769230769230769	0.461538461538462	0	"1"	0.152154964028518	0.556783488934607	0.291061547036875	0.375594087368193	"0"
0.125	0.75	0.125	-3.82835525732813e-16	"1"	0.192709686829283	0.523263045057379	0.284027268113339	0.933466177981848	"0"	0.309930668512675	0.536257624151134	0.153811707336191	1.5204408932921	"0"	0.100653929747012	0.673810570938308	0.225535499314681	0.073936802807934	"1"
0.490085224619762	0.450702658230211	0.059212117150027	0.00605324580166688	"1"	0.152154964028518	0.556783488934607	0.291061547036875	0.375594087368193	"0"	0.45227469809388	0.476121605013737	0.0716036968923828	0.00227659586413112	"1"	0.200879691578745	0.735075996748946	0.0640443116723095	0.375594087368188	"0"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.291061547036875	0.556783488934607	0.152154964028518	0.375594087368189	"0"	0.200879691578745	0.0640443116723095	0.735075996748946	0.375594087368188	"0"	0.741863335703385	0.202734654686755	0.0554020096098592	0.375594087368189	"0"	0.75205000875476	0.196570733786797	0.0513792574584425	0.324314328894727	"0"
0.45227469809388	0.476121605013737	0.0716036968923828	0.00227659586413112	"1"	0.461538461538462	0.461538461538462	0.0769230769230769	-7.65671051465625e-16	"1"	0.255317502026782	0.643359691684694	0.101322806288524	0.187380669754861	"0"	0.111111111111111	0.444444444444444	0.444444444444444	0	"1"
0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.100497884471846	0.466469858366229	0.433032257161925	0.00477164805043014	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.312940177929312	0.353579850686782	0.333479971383906	3.01853452731833	"0"	0.0726631901034372	0.225781468270846	0.701555341625717	0.198789203046112	"0"	0.237585523025964	0.694703613856046	0.0677108631179895	0.254120253723507	"0"	0.225782588522911	0.701554527418522	0.0726628840585673	0.386940390980089	"0"
0.714709551764989	0.218494379463681	0.0667960687713302	0.157557591122515	"0"	0.163424066037781	0.296960980633101	0.539614953329118	0.316760173259694	"0"	0.472111034342798	0.444273492948862	0.0836154727083401	0.00318499833072359	"1"	0.177493986174356	0.518995666499538	0.303510347326106	0.254120253723508	"0"
0.75111051625873	0.205261906094564	0.043627577646706	0.375594087368186	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.202734654686755	0.741863335703385	0.0554020096098592	0.375594087368191	"0"	0.142856496992653	0.571430972744577	0.28571253026277	0.431034482758621	"0"
0.435261462710258	0.486922185248141	0.0778163520416013	0.0108555837741069	"1"	0.310813666358757	0.493385979847011	0.195800353794232	0.187380669754859	"0"	0.296960980633101	0.539614953329118	0.163424066037781	0.316760173259693	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"
0.310813666358757	0.195800353794232	0.493385979847011	0.187380669754857	"0"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.129720618560699	0.732430654526105	0.137848726913196	0.00318499833072321	"1"	0.125	0.75	0.125	-3.82835525732813e-16	"1"
0.466666666666667	0.466666666666667	0.0666666666666667	3.82835525732813e-16	"1"	0.195800353794232	0.493385979847011	0.310813666358757	0.187380669754861	"0"	0.148835964814823	0.690835352324467	0.16032868286071	0.00477164805043014	"1"	0.195800353794232	0.493385979847011	0.310813666358757	0.187380669754861	"0"
0.777777777777778	0.111111111111111	0.111111111111111	0	"1"	0.111111111111111	0.777777777777778	0.111111111111111	0	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.195800353794232	0.493385979847011	0.310813666358757	0.187380669754861	"0"
0.724842710687592	0.124783860850895	0.150373428461513	0.0300841943567735	"1"	0.333333333333333	0.333333333333333	0.333333333333333	-3.82835525732813e-16	"1"	0.111111111111111	0.777777777777778	0.111111111111111	0	"1"	0.0666666666666667	0.466666666666667	0.466666666666667	0	"1"
0.270546711518558	0.681734835568617	0.0477184529128251	0.187380669754859	"0"	0.0909090909090909	0.818181818181818	0.0909090909090909	0	"1"	0.510599727106282	0.333622161284562	0.155778111609156	1.35929053355299	"0"	0.152154964028518	0.556783488934607	0.291061547036875	0.375594087368193	"0"
